,DiaChi,GiaBan,DuAn,DienTich(m2),TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem,Quan
723,"Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh",2.15,Carina Plaza,105.0,Đã bàn giao,20.48,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 8
724,"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",6.5,Kingdom 101,79.0,Đã bàn giao,82.28,2.0,2.0,,,,,,, Quận 10
725,"Đường Tôn Dật Tiên, Phường Tân Phú, Quận 7, Hồ Chí Minh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",5.5,Scenic Valley 1,103.0,Đã bàn giao,53.4,3.0,2.0,,,,Tây Bắc,Đông Nam,, Quận 7
726,"91, Phạm Văn Hai, Phường 3, Quận Tân Bình, Tp Hồ Chí Minh",1.25,Central Plaza - 91 Phạm Văn Hai,60.0,Đã bàn giao,20.83,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận Tân Bình
727,"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.177,Belleza Apartment,88.0,Đã bàn giao,13.38,2.0,2.0,,Đã có sổ,,,,, Quận 7
728,"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",1.49,Saigon Pearl,71.0,Đã bàn giao,20.99,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Bình Thạnh
729,"Phan Chu Trinh, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.25,Centum Wealth Complex,56.0,Đã bàn giao,40.18,2.0,1.0,,,,,,, Thành phố Thủ Đức
730,"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",2.8,Hưng Vượng 2,70.0,Đã bàn giao,40.0,2.0,2.0,4.0,,,,,, Quận 7
731,"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.55,,34.0,Đã bàn giao,16.18,1.0,1.0,11.0,,,,Tây Nam,, Quận Bình Tân
732,"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.63,,34.0,Đã bàn giao,18.53,1.0,1.0,14.0,,,,Tây Bắc,, Quận Bình Tân
733,"Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",0.39,,52.0,Chưa bàn giao,7.5,2.0,2.0,,,,,,, Thành phố Thủ Đức
734,"Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh",1.887,The Western Capital,50.0,Đã bàn giao,37.74,2.0,1.0,30.0,,,,Bắc,, Quận 6
735,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",5.7,Celadon City,111.0,Đã bàn giao,51.35,2.0,2.0,,,,,,, Quận Tân Phú
736,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",4.11,Sunrise CityView,76.0,Đã bàn giao,54.08,2.0,2.0,,,,Nam,,, Quận 7
737,"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",2.57,Diamond Riverside (City Gate Towers 2),73.0,Đã bàn giao,35.21,2.0,,19.0,,,Đông Nam,Đông Bắc,, Quận 8
738,"Phường Tân Tạo, Bình Tân, Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.695,Lê Thành Tân Tạo,35.0,Chưa bàn giao,19.86,1.0,1.0,14.0,,,,Tây,, Quận Bình Tân
739,"Đường Số 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",6.3,,97.0,Chưa bàn giao,64.95,3.0,2.0,,,,,,, Thành phố Thủ Đức
740,"Số 200, 12, Phường 12, Quận 10, Tp Hồ Chí Minh",5.0,Hà Đô Centrosa Garden,53.0,Đã bàn giao,94.34,1.0,1.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 10
741,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",3.5,Akari City,75.0,Đã bàn giao,46.67,2.0,2.0,3.0,,,,,, Quận Bình Tân
742,"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",1.39,Melody Residences,69.0,Đã bàn giao,20.14,2.0,2.0,,Đã có sổ,,,,, Quận Tân Phú
743,"Đường Xô Viết Nghệ Tĩnh, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh",2.0,,62.0,Chưa bàn giao,32.26,2.0,1.0,,,,Đông Bắc,Đông Bắc,, Quận Bình Thạnh
744,"Số 685, Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",2.75,Oriental Plaza (Âu Cơ Tower),77.0,Đã bàn giao,35.71,2.0,2.0,,Đã có sổ,Nội thất cao cấp,,,, Quận Tân Phú
745,"Đường Nam Hòa, Phường Phước Long A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.9,,86.0,Đã bàn giao,22.09,2.0,,11.0,,Nội thất đầy đủ,,,, Thành phố Thủ Đức
746,"Đường Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh",2.25,Carina Plaza,105.0,Đã bàn giao,21.43,2.0,2.0,,,,Nam,Bắc,, Quận 8
747,"595, Đường Cách Mạng Tháng 8, Phường 15, Quận 10, Tp Hồ Chí Minh",1.95,,43.0,Đã bàn giao,45.35,2.0,1.0,2.0,,,,,, Quận 10
748,"Đường Vành Đai 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.2,,73.0,Chưa bàn giao,30.14,2.0,2.0,,,,,,, Thành phố Thủ Đức
749,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",62.0,Vinhomes Grand Park,398.0,Chưa bàn giao,155.78,4.0,,,,,,,, Thành phố Thủ Đức
750,"Đồng Văn Cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.12,Vista Verde,83.0,Đã bàn giao,25.54,2.0,2.0,,Đã có sổ,,,,, Thành phố Thủ Đức
751,"961, 961 Đường Hậu Giang, Phường 11, Quận 6, Tp Hồ Chí Minh",5.0,An Phú Apartment,153.0,Đã bàn giao,32.68,3.0,3.0,18.0,,,,Tây Bắc,, Quận 6
752,"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3.4,Mizuki Park,86.0,Đã bàn giao,39.53,3.0,,,,,,,, Huyện Bình Chánh
753,"Số 114, An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh",0.888,The Avila,52.0,Đã bàn giao,17.08,1.0,1.0,,Đã có sổ,,,,, Quận 8
754,"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây,  Quận 7, Hồ Chí Minh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",3.9,Eco Green Sài Gòn,72.0,Đã bàn giao,54.17,2.0,2.0,,,,,,Căn góc, Quận 7
755,"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",2.5,City Gate Towers,92.0,Đã bàn giao,27.17,3.0,2.0,,,Nhà trống,,,Căn góc, Quận 8
756,"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.0,Flora Novia,57.0,Đã bàn giao,35.09,2.0,2.0,,,,,,, Thành phố Thủ Đức
757,"Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",1.4,,50.0,Đã bàn giao,28.0,1.0,,,Đang chờ sổ,,,,, Quận Tân Phú
758,"68 Phạm Văn Nghị, Phường Tân Phong, Quận 7, Hồ Chí Minh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",2.6,Sky Garden 3,57.0,Đã bàn giao,45.61,2.0,1.0,,Đã có sổ,Nội thất cao cấp,,,, Quận 7
759,"Song Hành, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh",2.28,,53.43,Chưa bàn giao,42.67,2.0,2.0,,,,,,, Huyện Hóc Môn
760,"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",2.26,Belleza Apartment,76.0,Đã bàn giao,29.74,2.0,2.0,,,,Nam,Bắc,, Quận 7
761,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.35,Saigon Riverside Complex Q7,68.0,Chưa bàn giao,34.56,2.0,2.0,,,,,,, Quận 7
762,"Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",1.2,HQC Plaza,70.0,Đã bàn giao,17.14,2.0,,8.0,,,,,Căn góc, Huyện Bình Chánh
763,"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",1.83,River Panorama (The Garden Bay),65.0,Đã bàn giao,28.15,2.0,2.0,,Đã có sổ,,,,, Quận 7
764,"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.9,Lexington Residence,48.0,Đã bàn giao,39.58,1.0,1.0,,,,,,, Thành phố Thủ Đức
765,"Phạm Văn Đồng, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.22,Flora Novia,56.0,Đã bàn giao,39.64,2.0,1.0,,,,Đông Bắc,Đông Nam,, Thành phố Thủ Đức
766,"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",3.4,The Pegasuite,92.0,Đã bàn giao,36.96,3.0,2.0,,,,,,, Quận 8
767,"830, Võ Văn Kiệt, Phường 5, Quận 5, Tp Hồ Chí Minh",1.479000009,,42.4,Đã bàn giao,34.88,1.0,1.0,1.0,Đã có sổ,,,,, Quận 5
768,"Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",1.03,,50.0,Đã bàn giao,20.6,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 10
769,"Tôn Thất Thuyết, Phường 1, Quận 4, Tp Hồ Chí Minh",1.45,Chung cư Tôn Thất Thuyết,63.0,Đã bàn giao,23.02,2.0,2.0,,Đã có sổ,,,,, Quận 4
770,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.98,Vinhomes Grand Park,47.0,Đã bàn giao,42.13,1.0,1.0,,,,,,, Thành phố Thủ Đức
771,"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",3.1,Carillon 7,77.0,Đã bàn giao,40.26,2.0,2.0,,,,,,, Quận Tân Phú
772,"Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",1.8,,51.0,Đã bàn giao,35.29,2.0,1.0,,Đã có sổ,,,,, Quận 12
773,"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",4.85,Kingdom 101,73.0,Đã bàn giao,66.44,2.0,2.0,,Đang chờ sổ,,,,, Quận 10
774,"436, Đường Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh",2.1,Hiệp Thành Building,86.0,Đã bàn giao,24.42,2.0,2.0,,,,Bắc,,, Quận 12
775,"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",2.9,The Pegasuite,75.0,Đã bàn giao,38.67,2.0,2.0,,,,,,, Quận 8
776,"Đào Trinh Nhất, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.05,Căn hộ Linh Tây Tower,66.0,Chưa bàn giao,31.06,2.0,2.0,,,,,,, Thành phố Thủ Đức
777,"Số 34-35, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh",1.61,Saigon Royal Residence,70.0,Đã bàn giao,23.0,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 4
778,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.19,Vinhomes Grand Park,50.0,Đã bàn giao,23.8,1.0,1.0,,Đã có sổ,Nội thất đầy đủ,,,, Thành phố Thủ Đức
779,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",2.8,Akari City,75.0,Đã bàn giao,37.33,2.0,2.0,,,,,,, Quận Bình Tân
780,"Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",2.75,,66.0,Chưa bàn giao,41.67,2.0,1.0,,Đã có sổ,,Đông Nam,,, Quận Tân Phú
781,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.5,Saigon Riverside Complex Q7,69.0,Đã bàn giao,36.23,2.0,2.0,,Giấy tờ khác,Nhà trống,,,, Quận 7
782,"Đường 4, Phường Trường Thọ, Thành phố Thủ Đức, Hồ Chí Minh, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.299999,Moonlight Avenue,52.0,Chưa bàn giao,44.23,1.0,1.0,,,,,,, Thành phố Thủ Đức
783,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.6,Vinhomes Grand Park,68.0,Đã bàn giao,38.24,2.0,2.0,16.0,,,,Tây Bắc,, Thành phố Thủ Đức
784,"961, hau giang p11 q 6, Phường 11, Quận 6, Tp Hồ Chí Minh",1.8,,48.0,Đã bàn giao,37.5,1.0,1.0,18.0,,,,Bắc,, Quận 6
785,"Đường 3 Tháng 2, Phường 14, Quận 10, Tp Hồ Chí Minh",4.0,,87.0,Chưa bàn giao,45.98,2.0,2.0,6.0,Đã có sổ,,,,, Quận 10
786,"102, Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",1.75,Topaz Home,53.0,Đã bàn giao,33.02,2.0,2.0,,,,,,, Quận 12
787,"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",2.6,The Pegasuite,60.0,Đã bàn giao,43.33,2.0,1.0,,,,,,, Quận 8
788,"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",2.95,Carillon 7,72.0,Đã bàn giao,40.97,2.0,2.0,,,,,,, Quận Tân Phú
789,"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",10.6,,140.0,Chưa bàn giao,75.71,10.0,6.0,,Đã có sổ,Nội thất cao cấp,,,, Quận 12
790,"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",1.39,EHome 3,50.0,Đã bàn giao,27.8,1.0,1.0,,,,,,, Quận Bình Tân
791,"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",8.0,Eco Green Sài Gòn,158.0,Chưa bàn giao,50.63,3.0,2.0,,,,,,, Quận 7
792,"Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",1.7,Prosper Plaza,50.0,Đã bàn giao,34.0,2.0,2.0,,,,,,, Quận 12
793,"2A, đường số 3A, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",1.6,,60.0,Đã bàn giao,26.67,2.0,1.0,10.0,,,,,, Quận Bình Tân
794,"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5.35,Masteri Thảo Điền,68.0,Đã bàn giao,78.68,2.0,,,,,,,, Thành phố Thủ Đức
795,"Phan Xich Long, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh",3.08,Chung cư Nhiêu Tứ,52.0,Đã bàn giao,59.23,1.0,,,Đã có sổ,Nội thất cao cấp,,,, Quận Phú Nhuận
796,"Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",3.35,,172.0,Đã bàn giao,19.48,3.0,3.0,21.0,,,,,Căn góc, Quận Bình Tân
797,"27, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2.65,Carillon 2,80.0,Đã bàn giao,33.13,2.0,,,Đã có sổ,,,,, Quận Tân Phú
798,"17, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.78,4S Riverside Garden Bình Triệu,90.0,Đã bàn giao,42.0,2.0,2.0,5.0,,,,Bắc,, Thành phố Thủ Đức
799,"Huỳnh Văn Chính, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",2.0,,65.0,Đã bàn giao,30.77,2.0,2.0,3.0,,,,,, Quận Tân Phú
800,"66, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.075,Tropic Garden,65.0,Đã bàn giao,31.92,2.0,2.0,,Đã có sổ,,,,, Thành phố Thủ Đức
801,"Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",2.45,,75.0,Đã bàn giao,32.67,2.0,,,,,,,, Quận 8
802,"Đường Nguyễn Cửu Phú, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",1.8,Tecco Town Bình Tân,63.0,Đã bàn giao,28.57,2.0,2.0,,,,,,, Quận Bình Tân
803,"341, Cao Đạt, Phường 1, Quận 5, Tp Hồ Chí Minh",2.7,Chung cư Phúc Thịnh,68.0,Đã bàn giao,39.71,2.0,1.0,,,,,,, Quận 5
804,"7A, Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",1.35,ResGreen Tower,71.0,Đã bàn giao,19.01,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Tân Phú
805,"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",1.92,Sunrise CityView,84.0,Đã bàn giao,22.86,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 7
806,"Nguyễn Thị Định, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.5,Precia,77.0,Đã bàn giao,45.45,2.0,2.0,,,,,,, Thành phố Thủ Đức
807,"47, Tân Thới Hòa, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",11.8,Carillon 7,170.0,Chưa bàn giao,69.41,4.0,4.0,1.0,,,,Tây Nam,, Quận Tân Phú
808,"Song Hành, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh",2.275,,53.0,Chưa bàn giao,42.92,2.0,1.0,11.0,,,,,, Huyện Hóc Môn
809,"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",2.587,Topaz Elite,85.0,Đã bàn giao,30.44,3.0,2.0,,,,,,, Quận 8
810,"Đường 3 Tháng 2, Phường 12, Quận 10, Tp Hồ Chí Minh",1.36,,62.0,Đã bàn giao,21.94,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 10
811,"Đường Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.58,,68.0,Đã bàn giao,23.24,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Thành phố Thủ Đức
812,"Đường Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh",1.63,,72.0,Đã bàn giao,22.64,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 4
813,"Nguyễn văn linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",1.2,,62.0,Đã bàn giao,19.35,2.0,2.0,,Đã có sổ,Nhà trống,,,, Huyện Bình Chánh
814,"16, Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh",1.62,Melody Residences,81.0,Đã bàn giao,20.0,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận Tân Phú
815,"Hẻm 505, Đường Nguyễn Oanh, Phường 17, Quận Gò Vấp, TP Hồ Chí Minh., Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",2.15,An Lộc Quận Gò Vấp,65.0,Đã bàn giao,33.08,2.0,1.0,,Đã có sổ,Nhà trống,,,, Quận Gò Vấp
816,"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",3.55,Kingdom 101,50.0,Đã bàn giao,71.0,1.0,1.0,,Đang chờ sổ,Nhà trống,,,, Quận 10
817,"334, 334 334 Tô Hiến Thành, phường 14, quận 10, Tp.HCM, Phường 14, Quận 10, Tp Hồ Chí Minh",5.8,Kingdom 101,78.0,Chưa bàn giao,74.36,2.0,2.0,,,,,,, Quận 10
818,"Khu dân cư 13C, Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",1.65,Calla Garden (Aview 2),54.0,Đã bàn giao,30.56,1.0,1.0,,,,Tây Nam,Tây Bắc,, Huyện Bình Chánh
819,"Xa Lộ Đại Hàn, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.08,Lotus Sen Hồng ( Violet Tower ),38.1,Đã bàn giao,28.35,1.0,1.0,6.0,,,,Tây Nam,, Thành phố Thủ Đức
820,"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",2.05,Topaz City,73.0,Đã bàn giao,28.08,2.0,2.0,,,,,,, Quận 8
821,"50, Phan Văn Khỏe, Phường 2, Quận 6, Tp Hồ Chí Minh",1.46,Lucky Palace,76.0,Đã bàn giao,19.21,2.0,2.0,9.0,,,Đông Nam,Tây Bắc,, Quận 6
822,"Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",1.8,Tecco Green Nest,58.0,Đã bàn giao,31.03,2.0,,,,,,,, Quận 12
823,"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",1.7,Celadon City,66.0,Đã bàn giao,25.76,2.0,1.0,,,,,,, Quận Tân Phú
824,"Đường 30, Phường Linh Đông, Quận Thủ Đức, Thành phố Hồ Chí Minh, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.0,4S Riverside Linh Đông,72.0,Đã bàn giao,27.78,2.0,2.0,16.0,,,,,, Thành phố Thủ Đức
825,"Đường Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh",2.35,Xi Grand Court,70.0,Chưa bàn giao,33.57,2.0,2.0,8.0,Đã có sổ,,,,, Quận 10
826,"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",1.39,Căn hộ RichStar,78.0,Đã bàn giao,17.82,2.0,2.0,9.0,,,,Tây Bắc,, Quận Tân Phú
827,"Đường Tô Ngọc Vân, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.0,,53.0,Chưa bàn giao,37.74,2.0,2.0,,,,,,, Thành phố Thủ Đức
828,"Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",1.45,Masteri Thảo Điền,72.0,Đã bàn giao,20.14,2.0,2.0,,,,,,, Thành phố Thủ Đức
829,"290, 290 Số 290 Đường An Dương Vương, Phường 4, Quận 5, Thành phố Hồ Chí Minh, Phường 4, Quận 5, Tp Hồ Chí Minh",1.745,The Everrich Infinity,105.0,Đã bàn giao,16.62,3.0,2.0,,,,,,, Quận 5
830,"Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",9.5,Saigon Pearl,141.0,Đã bàn giao,67.38,3.0,,9.0,,,Đông Nam,Đông Bắc,, Quận Bình Thạnh
831,"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",3.248,MT Eastmark City,73.0,Chưa bàn giao,44.49,2.0,,,,,,,, Thành phố Thủ Đức
832,"Đường Số 11, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2.0,,73.0,Chưa bàn giao,27.4,2.0,2.0,,,,,,, Thành phố Thủ Đức
833,"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",2.736,Akari City,75.0,Đã bàn giao,36.48,2.0,2.0,,,,,,, Quận Bình Tân
834,"Phan Văn Trị, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",3.4,,90.0,Đã bàn giao,37.78,3.0,2.0,,,,,,Căn góc, Quận Gò Vấp
835,"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",2.3,Saigon Riverside Complex Q7,73.0,Đã bàn giao,31.51,2.0,,,,,,,, Quận 7
836,"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",5.5,Vinhomes Central Park,85.0,Đã bàn giao,64.71,2.0,2.0,,,,,,, Quận Bình Thạnh
837,"113/89, 113/89 113/89 An Dương Vương, P.An Lạc, Q.Bình Tân, TP. Hồ Chí Minh., Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",1.97,Chung cư Lê Thành,83.0,Đã bàn giao,23.73,2.0,2.0,7.0,,,,Nam,, Quận Bình Tân
838,"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",3.6,Lavida Plus,96.0,Đã bàn giao,37.5,3.0,2.0,,,,,,, Quận 7
839,"117/80, Hẻm 117 Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",0.59,,38.2,Đã bàn giao,15.45,1.0,1.0,,,,Đông Nam,Tây Bắc,, Quận Bình Tân
840,"239 – 241 – 278, 239 – 241 – 278  239 – 241 – 278 Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",1.765,Căn hộ RichStar,85.0,Đã bàn giao,20.76,3.0,2.0,,,,,,, Quận Tân Phú
841,"Số 34-35, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh",1.655,Saigon Royal Residence,70.0,Đã bàn giao,23.64,2.0,2.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 4
842,"37, 37 Đường Huỳnh Thiện Lộc, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2.3,Chung cư Khang Phú,79.0,Đã bàn giao,29.11,2.0,2.0,,,,Tây Bắc,Đông Nam,, Quận Tân Phú
843,"9, Nguyễn Khoái, Phường 1, Quận 4, Tp Hồ Chí Minh",2.8,,50.0,Chưa bàn giao,56.0,1.0,1.0,,Đã có sổ,Nội thất đầy đủ,,,, Quận 4
844,"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",0.855,Vinhomes Grand Park,69.0,Đã bàn giao,12.39,2.0,2.0,,,,Đông Bắc,Tây Nam,, Thành phố Thủ Đức
